n-gram	total_score	total_occurrences	average_score
usual , good	-2.6	1	-2.6
, good ideas	-2.6	1	-2.6
good ideas from	-2.6	1	-2.6
ideas from brother	-2.6	1	-2.6
from brother Al	-2.6	1	-2.6
brother Al .	-2.6	1	-2.6
Hope to see	-2.8	2	-1.4
see you soon	-1.0	1	-1.0
Displacing the most	0.2	1	0.2
the most vulnerable	0.2	1	0.2
most vulnerable children	0.2	1	0.2
vulnerable children in	0.2	1	0.2
children in our	0.2	1	0.2
in our society	0.2	1	0.2
our society like	0.2	1	0.2
society like those	0.2	1	0.2
like those at	0.2	1	0.2
those at Duvall	0.2	1	0.2
at Duvall Presbyterian	0.2	1	0.2
Duvall Presbyterian Home	0.2	1	0.2
Presbyterian Home would	0.2	1	0.2
Home would be	0.2	1	0.2
be a travesty	0.2	1	0.2
a travesty .	0.2	1	0.2
see you there..and	-1.8	1	-1.8
you there..and thank	-1.8	1	-1.8
there..and thank you	-1.8	1	-1.8
you for all	-1.8	1	-1.8
all the prayers...Carmen	-1.8	1	-1.8
And though these	1.6	1	1.6
though these people	1.6	1	1.6
these people will	1.6	1	1.6
will be prosecuted	1.6	1	1.6
be prosecuted in	1.6	1	1.6
prosecuted in federal	1.6	1	1.6
in federal court	1.6	1	1.6
federal court and	1.6	1	1.6
court and sent	1.6	1	1.6
and sent to	1.6	1	1.6
sent to federal	1.6	1	1.6
to federal prison	1.6	1	1.6
federal prison ,	1.6	1	1.6
prison , Florida	1.6	1	1.6
, Florida does	1.6	1	1.6
Florida does at	1.6	1	1.6
does at least	1.6	1	1.6
at least occasionally	1.6	1	1.6
least occasionally take	1.6	1	1.6
occasionally take these	1.6	1	1.6
take these type	1.6	1	1.6
these type of	1.6	1	1.6
type of criminals	1.6	1	1.6
of criminals into	1.6	1	1.6
criminals into our	1.6	1	1.6
into our prison	1.6	1	1.6
our prison systems	1.6	1	1.6
prison systems .	1.6	1	1.6
Bill Paschal ,	1.8	1	1.8
Paschal , Jupiter,Fl	1.8	1	1.8
, Jupiter,Fl .	1.8	1	1.8
Jupiter,Fl . says	1.8	1	1.8
. says :	1.8	1	1.8
says : Gov.	1.8	1	1.8
: Gov. Bush	1.8	1	1.8
Gov. Bush ,	1.8	1	1.8
Bush , with	1.8	1	1.8
, with all	1.8	1	1.8
with all due	1.8	1	1.8
respect , I	1.8	1	1.8
, I thought	1.8	1	1.8
thought you may	1.8	1	1.8
interested in this	1.8	1	1.8
in this news	1.8	1	1.8
this news article	1.8	1	1.8
news article .	1.8	1	1.8
Our contact at	2.5	1	2.5
contact at the	2.5	1	2.5
at the department	2.5	1	2.5
the department is	2.5	1	2.5
department is :	2.5	1	2.5
is : Lieutenant	2.5	1	2.5
: Lieutenant Gandy	2.5	1	2.5
Lieutenant Gandy or	2.5	1	2.5
Gandy or Detectives	2.5	1	2.5
or Detectives Kevin	2.5	1	2.5
Detectives Kevin Smith	2.5	1	2.5
Kevin Smith or	2.5	1	2.5
Smith or Rick	2.5	1	2.5
or Rick Hobbs	2.5	1	2.5
Rick Hobbs at	2.5	1	2.5
Hobbs at (	2.5	1	2.5
at ( 941	2.5	1	2.5
941 ) 637-5441	2.5	1	2.5
Gracias , Sixta	-1.5	1	-1.5
, Sixta .	-1.5	1	-1.5
Oh , yes....I	-1.6	1	-1.6
, yes....I forgot	-1.6	1	-1.6
yes....I forgot to	-1.6	1	-1.6
forgot to write	-1.6	1	-1.6
to write in	-1.6	1	-1.6
write in my	-1.6	1	-1.6
in my email....I	-1.6	1	-1.6
my email....I rescinded	-1.6	1	-1.6
email....I rescinded my	-1.6	1	-1.6
rescinded my resignation	-1.6	1	-1.6
my resignation !	-1.6	1	-1.6
This committee went	1.0	1	1.0
committee went into	1.0	1	1.0
went into action	1.0	1	1.0
into action already	1.0	1	1.0
action already .	1.0	1	1.0
I think non	-1.25	1	-1.25
think non -	-1.25	1	-1.25
non - payment	-1.25	1	-1.25
- payment of	-1.25	1	-1.25
payment of child	-1.25	1	-1.25
of child support	-1.25	1	-1.25
child support impacts	-1.25	1	-1.25
support impacts a	-1.25	1	-1.25
impacts a hell	-1.25	1	-1.25
lot more citizens	-1.25	1	-1.25
more citizens than	-1.25	1	-1.25
citizens than capital	-1.25	1	-1.25
than capital murder	-1.25	1	-1.25
capital murder .	-1.25	1	-1.25
Winter Haven ,	-1.5	1	-1.5
Haven , FL	-1.5	1	-1.5
Rita , thank	0.5	1	0.5
for your email	0.5	1	0.5
your email .	0.5	1	0.5
We are hoping	1.8	1	1.8
are hoping to	1.8	1	1.8
hoping to secure	1.8	1	1.8
to secure an	1.8	1	1.8
secure an arrangement	1.8	1	1.8
an arrangement so	1.8	1	1.8
arrangement so the	1.8	1	1.8
so the Family	1.8	1	1.8
the Family CAFE	1.8	1	1.8
Family CAFE will	1.8	1	1.8
CAFE will survive	1.8	1	1.8
will survive .	1.8	1	1.8
I am happy	-0.4	1	-0.4
am happy to	-0.4	1	-0.4
happy to fly	-0.4	1	-0.4
to fly to	-0.4	1	-0.4
fly to Tallahassee	-0.4	1	-0.4
to Tallahassee or	-0.4	1	-0.4
Tallahassee or meet	-0.4	1	-0.4
or meet you	-0.4	1	-0.4
meet you anywhere	-0.4	1	-0.4
you anywhere .	-0.4	1	-0.4
Yancey , we	0.0	1	0.0
, we may	0.0	1	0.0
we may never	0.0	1	0.0
may never realize	0.0	1	0.0
never realize if	0.0	1	0.0
realize if it	0.0	1	0.0
if it can	0.0	1	0.0
can be successful	0.0	1	0.0
I am currently	1.75	1	1.75
am currently involved	1.75	1	1.75
currently involved in	1.75	1	1.75
involved in a	1.75	1	1.75
in a pending	1.75	1	1.75
a pending suite	1.75	1	1.75
pending suite that	1.75	1	1.75
suite that should	1.75	1	1.75
that should settle	1.75	1	1.75
should settle for	1.75	1	1.75
settle for $	1.75	1	1.75
for $ 250,000	1.75	1	1.75
$ 250,000 to	1.75	1	1.75
250,000 to $	1.75	1	1.75
to $ 500,000	1.75	1	1.75
$ 500,000 .	1.75	1	1.75
Free software ,	-2.6	1	-2.6
software , free	-2.6	1	-2.6
, free e	-2.6	1	-2.6
free e -	-2.6	1	-2.6
mail , and	-2.6	1	-2.6
, and free	-2.6	1	-2.6
and free Internet	-2.6	1	-2.6
free Internet access	-2.6	1	-2.6
Internet access for	-2.6	1	-2.6
access for a	-2.6	1	-2.6
for a month	-2.6	1	-2.6
a month !	-2.6	1	-2.6
a great experience	-0.6	1	-0.6
great experience .	-0.6	1	-0.6
for the kind	1.0	1	1.0
the kind words	1.0	1	1.0
kind words about	1.0	1	1.0
words about Cecilia	1.0	1	1.0
about Cecilia .	1.0	1	1.0
you for giving	0.6	1	0.6
for giving people	0.6	1	0.6
giving people a	0.6	1	0.6
"people a """	0.6	1	0.6
"a "" choice"	0.6	1	0.6
""" choice """	0.6	1	0.6
"choice "" to"	0.6	1	0.6
""" to purchae"	0.6	1	0.6
to purchae the	0.6	1	0.6
purchae the choose	0.6	1	0.6
the choose life	0.6	1	0.6
choose life plates	0.6	1	0.6
life plates .	0.6	1	0.6
I have recently	1.6	1	1.6
have recently been	1.6	1	1.6
recently been made	1.6	1	1.6
been made aware	1.6	1	1.6
made aware that	1.6	1	1.6
aware that there	1.6	1	1.6
there is talk	1.6	1	1.6
is talk of	1.6	1	1.6
talk of piping	1.6	1	1.6
of piping an	1.6	1	1.6
piping an outlandish	1.6	1	1.6
an outlandish amount	1.6	1	1.6
outlandish amount of	1.6	1	1.6
amount of water	1.6	1	1.6
of water from	1.6	1	1.6
water from the	1.6	1	1.6
from the Suwannee	1.6	1	1.6
the Suwannee River	1.6	1	1.6
Suwannee River down	1.6	1	1.6
River down to	1.6	1	1.6
down to Tampa	1.6	1	1.6
to Tampa .	1.6	1	1.6
Despite his infirmities,	1.0	1	1.0
his infirmities, Chaudhry	1.0	1	1.0
infirmities, Chaudhry is	1.0	1	1.0
Chaudhry is not	1.0	1	1.0
is not leaving	1.0	1	1.0
not leaving the	1.0	1	1.0
leaving the country	1.0	1	1.0
the country without	1.0	1	1.0
country without a	1.0	1	1.0
without a fight.	1.0	1	1.0
Ms Hands is	1.2	1	1.2
Hands is moving	1.2	1	1.2
is moving out	1.2	1	1.2
moving out of	1.2	1	1.2
of the frontline	1.2	1	1.2
the frontline to	1.2	1	1.2
frontline to a	1.2	1	1.2
a new combined	1.2	1	1.2
new combined Downing	1.2	1	1.2
combined Downing Street	1.2	1	1.2
Downing Street and	1.2	1	1.2
Street and Foreign	1.2	1	1.2
and Foreign Office	1.2	1	1.2
Foreign Office role	1.2	1	1.2
Office role on	1.2	1	1.2
role on Afghanistan.	1.2	1	1.2
Trenberth said there's	0.8	1	0.8
said there's little	0.8	1	0.8
there's little doubt	0.8	1	0.8
little doubt in	0.8	1	0.8
doubt in his	0.8	1	0.8
in his mind	0.8	1	0.8
his mind that	0.8	1	0.8
mind that a	0.8	1	0.8
that a warming	0.8	1	0.8
a warming climate	0.8	1	0.8
warming climate is	0.8	1	0.8
climate is making	0.8	1	0.8
is making storms	0.8	1	0.8
making storms more	0.8	1	0.8
storms more hazardous.	0.8	1	0.8
Not that he	-1.4	1	-1.4
he is bothered.	-1.4	1	-1.4
The elderly, by	-0.4	1	-0.4
elderly, by contrast,	-0.4	1	-0.4
by contrast, have	-0.4	1	-0.4
contrast, have not	-0.4	1	-0.4
have not suffered	-0.4	1	-0.4
not suffered as	-0.4	1	-0.4
suffered as badly.	-0.4	1	-0.4
That's what we're	-0.6	1	-0.6
what we're stressing	-0.6	1	-0.6
we're stressing right	-0.6	1	-0.6
stressing right now,	-0.6	1	-0.6
right now, Pierce	-0.6	1	-0.6
now, Pierce said.	-0.6	1	-0.6
The trees provide	1.6	1	1.6
trees provide a	1.6	1	1.6
provide a startling	1.6	1	1.6
a startling counterpoint	1.6	1	1.6
startling counterpoint of	1.6	1	1.6
counterpoint of color	1.6	1	1.6
of color and	1.6	1	1.6
color and contour	1.6	1	1.6
and contour to	1.6	1	1.6
contour to the	1.6	1	1.6
to the uniformly	1.6	1	1.6
the uniformly tan	1.6	1	1.6
uniformly tan and	1.6	1	1.6
tan and rectilinear	1.6	1	1.6
and rectilinear houses	1.6	1	1.6
rectilinear houses and	1.6	1	1.6
houses and walls	1.6	1	1.6
and walls surrounding	1.6	1	1.6
walls surrounding them.	1.6	1	1.6
Last Sunday it	0.8	1	0.8
Sunday it was	0.8	1	0.8
it was well	0.8	1	0.8
was well down	0.8	1	0.8
well down on	0.8	1	0.8
down on its	0.8	1	0.8
on its 2009	0.8	1	0.8
its 2009 peak,	0.8	1	0.8
2009 peak, with	0.8	1	0.8
peak, with just	0.8	1	0.8
with just 852,000.	0.8	1	0.8
Members of Micheletti's	0.4	1	0.4
of Micheletti's team	0.4	1	0.4
Micheletti's team confirmed	0.4	1	0.4
team confirmed that	0.4	1	0.4
confirmed that it	0.4	1	0.4
was the threat	0.4	1	0.4
the threat to	0.4	1	0.4
threat to the	0.4	1	0.4
to the legitimacy	0.4	1	0.4
the legitimacy of	4.2	6	0.7000000000000001
legitimacy of the	4.2	6	0.7000000000000001
of the elections	0.4	1	0.4
the elections that	0.4	1	0.4
elections that ultimately	0.4	1	0.4
that ultimately persuaded	0.4	1	0.4
ultimately persuaded the	0.4	1	0.4
persuaded the de	0.4	1	0.4
de facto leader	0.4	1	0.4
facto leader to	0.4	1	0.4
leader to agree.	0.4	1	0.4
Please go to	0.0	1	0.0
go to Tibet	0.0	1	0.0
to Tibet and	0.0	1	0.0
Tibet and see	0.0	1	0.0
see if things	0.0	1	0.0
if things are	0.0	1	0.0
things are really	0.0	1	0.0
are really good	0.0	1	0.0
really good as	0.0	1	0.0
good as the	0.0	1	0.0
as the Chinese	0.0	1	0.0
the Chinese government	1.8	2	0.9
Chinese government says,	0.0	1	0.0
government says, said	0.0	1	0.0
says, said the	0.0	1	0.0
said the Tibetan	0.0	1	0.0
the Tibetan spiritual	3.6	3	1.2
Tibetan spiritual leader.	0.0	1	0.0
The government was	1.2	1	1.2
government was at	1.2	1	1.2
was at the	3.8	3	1.2666666666666666
at the centre	1.2	1	1.2
the centre of	1.2	1	1.2
centre of a	1.2	1	1.2
of a furious	1.2	1	1.2
a furious backlash	1.2	1	1.2
furious backlash from	1.2	1	1.2
backlash from leading	1.2	1	1.2
from leading scientists	1.2	1	1.2
leading scientists last	1.2	1	1.2
scientists last night	1.2	1	1.2
last night following	1.2	1	1.2
night following its	1.2	1	1.2
following its sacking	1.2	1	1.2
its sacking of	1.2	1	1.2
sacking of Britain's	1.2	1	1.2
of Britain's top	1.2	1	1.2
Britain's top drugs	1.2	1	1.2
top drugs adviser.	1.2	1	1.2
The Mail on	3.1999999999999997	6	0.5333333333333333
Mail on Sunday	3.4	5	0.6799999999999999
on Sunday spoke	0.4	1	0.4
Sunday spoke to	0.4	1	0.4
spoke to colleagues	0.4	1	0.4
to colleagues last	0.4	1	0.4
colleagues last night	0.4	1	0.4
last night who	0.4	1	0.4
night who confirmed	0.4	1	0.4
who confirmed Home	0.4	1	0.4
confirmed Home Secretary	0.4	1	0.4
Home Secretary Alan	0.4	1	0.4
Secretary Alan Johnson,	0.4	1	0.4
Alan Johnson, who	0.4	1	0.4
Johnson, who dismissed	0.4	1	0.4
who dismissed Prof	0.4	1	0.4
dismissed Prof Nutt	0.4	1	0.4
Prof Nutt by	0.4	1	0.4
Nutt by email,	0.4	1	0.4
by email, was	0.4	1	0.4
email, was facing	0.4	1	0.4
was facing the	0.4	1	0.4
facing the prospect	0.4	1	0.4
the prospect of	1.2000000000000002	2	0.6000000000000001
prospect of mass	0.4	1	0.4
of mass resignations.	0.4	1	0.4
The whole project	1.6	1	1.6
whole project has	1.6	1	1.6
project has attracted	1.6	1	1.6
has attracted criticism	1.6	1	1.6
attracted criticism from	1.6	1	1.6
criticism from left-wing	1.6	1	1.6
from left-wing lawmakers	1.6	1	1.6
left-wing lawmakers and	1.6	1	1.6
lawmakers and erstwhile	1.6	1	1.6
and erstwhile members	1.6	1	1.6
erstwhile members of	1.6	1	1.6
of the East	1.8	3	0.6
the East German	2.4000000000000004	2	1.2000000000000002
East German Communist	1.6	1	1.6
German Communist Party,	1.6	1	1.6
Communist Party, who	1.6	1	1.6
Party, who argue	1.6	1	1.6
who argue it	1.6	1	1.6
argue it is	1.6	1	1.6
waste of money.	1.6	1	1.6
Although the Chinese	1.8	1	1.8
Chinese government has	2.8	2	1.4
government has not	3.8	2	1.9
has not taken	1.8	1	1.8
not taken action	1.8	1	1.8
taken action against	1.8	1	1.8
action against Yuan	1.8	1	1.8
against Yuan or	1.8	1	1.8
Yuan or the	1.8	1	1.8
or the publisher,	1.8	1	1.8
the publisher, a	1.8	1	1.8
publisher, a nongovernmental	1.8	1	1.8
a nongovernmental organization,	1.8	1	1.8
nongovernmental organization, the	1.8	1	1.8
organization, the Chinese	1.8	1	1.8
the Chinese Assn.	1.8	1	1.8
Chinese Assn. for	1.8	1	1.8
Assn. for the	1.8	1	1.8
for the Promotion	1.8	1	1.8
the Promotion of	1.8	1	1.8
Promotion of Olympic	1.8	1	1.8
of Olympic Culture	1.8	1	1.8
Olympic Culture said	1.8	1	1.8
Culture said last	1.8	1	1.8
said last week	1.8	1	1.8
last week it	1.8	1	1.8
week it would	1.8	1	1.8
it would file	1.8	1	1.8
would file a	1.8	1	1.8
file a civil	1.8	1	1.8
a civil lawsuit	1.8	1	1.8
civil lawsuit against	1.8	1	1.8
lawsuit against Yuan's	1.8	1	1.8
against Yuan's publisher,	1.8	1	1.8
Yuan's publisher, Beijing	1.8	1	1.8
publisher, Beijing Fonghong	1.8	1	1.8
Beijing Fonghong Media	1.8	1	1.8
Fonghong Media Co.,	1.8	1	1.8
Media Co., to	1.8	1	1.8
Co., to prevent	1.8	1	1.8
to prevent publication	1.8	1	1.8
prevent publication of	1.8	1	1.8
publication of any	1.8	1	1.8
of any copies	1.8	1	1.8
any copies beyond	1.8	1	1.8
copies beyond the	1.8	1	1.8
beyond the 200,000	1.8	1	1.8
the 200,000 in	1.8	1	1.8
200,000 in print	1.8	1	1.8
in print in	1.8	1	1.8
print in China.	1.8	1	1.8
Meanwhile, Bligh said	1.4	1	1.4
Bligh said Queensland	1.4	1	1.4
said Queensland has	1.4	1	1.4
Queensland has established	1.4	1	1.4
has established a	1.4	1	1.4
established a long-term	1.4	1	1.4
a long-term and	1.4	1	1.4
long-term and fruitful	1.4	1	1.4
and fruitful relationship	1.4	1	1.4
fruitful relationship with	1.4	1	1.4
relationship with China	1.4	1	1.4
with China and	1.4	1	1.4
China and noted	1.4	1	1.4
and noted that	1.4	1	1.4
noted that this	1.4	1	1.4
that this year	1.4	1	1.4
this year marks	1.4	1	1.4
year marks the	1.4	1	1.4
marks the 20th	1.4	1	1.4
the 20th anniversary	1.7999999999999998	2	0.8999999999999999
20th anniversary of	1.7999999999999998	2	0.8999999999999999
anniversary of the	1.7999999999999998	2	0.8999999999999999
of the establishment	1.4	1	1.4
the establishment of	1.4	1	1.4
establishment of the	1.4	1	1.4
of the state's	4.2	4	1.05
the state's sister-city	1.4	1	1.4
state's sister-city relations	1.4	1	1.4
sister-city relations with	1.4	1	1.4
relations with China's	1.4	1	1.4
with China's Shanghai	1.4	1	1.4
China's Shanghai City.	1.4	1	1.4
Police have asked	1.0	1	1.0
have asked anyone	1.0	1	1.0
asked anyone who	1.0	1	1.0
anyone who fears	1.0	1	1.0
who fears they	1.0	1	1.0
fears they may	1.0	1	1.0
they may be	1.0	1	1.0
may be related	1.0	1	1.0
be related to	1.0	1	1.0
related to one	1.0	1	1.0
of the victims	1.0	1	1.0
the victims to	1.0	1	1.0
victims to come	1.0	1	1.0
come forward with	1.0	1	1.0
forward with DNA	1.0	1	1.0
with DNA samples	1.0	1	1.0
DNA samples so	1.0	1	1.0
samples so that	1.0	1	1.0
so that they	1.0	1	1.0
they can eventually	1.0	1	1.0
can eventually help	1.0	1	1.0
eventually help with	1.0	1	1.0
help with identification.	1.0	1	1.0
Tate's Hail Mary	0.0	1	0.0
Hail Mary haul	0.0	1	0.0
Mary haul was	0.0	1	0.0
haul was his	0.0	1	0.0
was his second	0.0	1	0.0
his second sensational	0.0	1	0.0
second sensational score.	0.0	1	0.0
The Purchasing Managers'	0.8	1	0.8
Purchasing Managers' Index	0.8	1	0.8
Managers' Index rose	0.8	1	0.8
Index rose to	0.8	1	0.8
rose to a	0.8	1	0.8
to a seasonally	0.8	1	0.8
a seasonally adjusted	0.8	1	0.8
seasonally adjusted 55.2	0.8	1	0.8
adjusted 55.2 in	0.8	1	0.8
55.2 in October	0.8	1	0.8
in October from	2.8	2	1.4
October from 54.3	0.8	1	0.8
from 54.3 in	0.8	1	0.8
54.3 in September,	0.8	1	0.8
in September, the	2.2	2	1.1
September, the Federation	0.8	1	0.8
the Federation of	0.8	1	0.8
Federation of Logistics	0.8	1	0.8
of Logistics and	0.8	1	0.8
Logistics and Purchasing	0.8	1	0.8
and Purchasing said	0.8	1	0.8
Purchasing said today	0.8	1	0.8
said today in	1.4	2	0.7
today in an	0.8	1	0.8
in an e-mailed	0.8	1	0.8
an e-mailed statement	0.8	1	0.8
e-mailed statement in	0.8	1	0.8
statement in Beijing.	0.8	1	0.8
There are five	0.4	1	0.4
are five contested	0.4	1	0.4
five contested council	0.4	1	0.4
contested council seats	0.4	1	0.4
council seats with	0.4	1	0.4
seats with no	0.4	1	0.4
with no incumbent	0.4	2	0.2
no incumbent this	0.4	1	0.4
incumbent this year	0.4	1	0.4
this year -	0.4	1	0.4
year - two	0.4	1	0.4
- two at-large	0.4	1	0.4
two at-large seats	0.4	1	0.4
at-large seats and	0.4	1	0.4
seats and geographical	0.4	1	0.4
and geographical Districts	0.4	1	0.4
geographical Districts A,	0.4	1	0.4
Districts A, F	0.4	1	0.4
A, F and	0.4	1	0.4
F and G.	0.4	1	0.4
Twice they were	-0.6	1	-0.6
they were struck	-0.6	1	-0.6
were struck by	-0.6	1	-0.6
struck by bono	-0.6	1	-0.6
by bono waves,	-0.6	1	-0.6
bono waves, which	-0.6	1	-0.6
waves, which upended	-0.6	1	-0.6
which upended their	-0.6	1	-0.6
upended their boat	-0.6	1	-0.6
their boat and	-0.6	1	-0.6
boat and swallowed	-0.6	1	-0.6
and swallowed their	-0.6	1	-0.6
swallowed their belongings.	-0.6	1	-0.6
You wouldn't ask	0.0	1	0.0
wouldn't ask a	0.0	1	0.0
ask a baker	0.0	1	0.0
a baker what	0.0	1	0.0
baker what drives	0.0	1	0.0
what drives him	0.0	1	0.0
drives him to	0.0	1	0.0
him to get	0.0	1	0.0
to get up	2.5999999999999996	3	0.8666666666666666
get up and	0.0	1	0.0
up and bake	0.0	1	0.0
and bake his	0.0	1	0.0
bake his bread,	0.0	1	0.0
his bread, she	0.0	1	0.0
bread, she says.	0.0	1	0.0
Message in a	0.4	1	0.4
in a battle:	0.4	1	0.4
a battle: Gov.	0.4	1	0.4
battle: Gov. Arnold	0.4	1	0.4
Gov. Arnold Schwarzenegger's	0.4	1	0.4
Arnold Schwarzenegger's people	0.4	1	0.4
Schwarzenegger's people are	0.4	1	0.4
people are sticking	0.4	1	0.4
are sticking to	0.4	1	0.4
sticking to their	0.4	1	0.4
to their story	0.4	1	0.4
their story about	0.4	1	0.4
story about that	0.4	1	0.4
about that veto	0.4	1	0.4
that veto message	0.4	1	0.4
veto message for	0.4	1	0.4
message for a	0.4	1	0.4
for a bill	0.4	1	0.4
a bill sponsored	0.4	1	0.4
bill sponsored by	0.4	1	0.4
sponsored by state	0.4	1	0.4
by state Assemblyman	0.4	1	0.4
state Assemblyman Tom	0.4	1	0.4
Assemblyman Tom Ammiano,	0.4	1	0.4
Tom Ammiano, the	0.4	1	0.4
Ammiano, the one	0.4	1	0.4
one with a	0.4	1	0.4
with a word	0.4	1	0.4
a word puzzle	0.4	1	0.4
word puzzle that	0.4	1	0.4
puzzle that spelled	0.4	1	0.4
that spelled out	0.4	1	0.4
"spelled out ""F-"	0.4	1	0.4
"out ""F- you."""	0.4	1	0.4
Not sure she	-1.0	1	-1.0
sure she knows	-1.0	1	-1.0
she knows her	-1.0	1	-1.0
knows her way	-1.0	1	-1.0
her way around	-1.0	1	-1.0
way around an	-1.0	1	-1.0
around an engine,	-1.0	1	-1.0
an engine, but	-1.0	1	-1.0
engine, but King	-1.0	1	-1.0
but King -	-1.0	1	-1.0
King - who	-1.0	1	-1.0
- who most	-1.0	1	-1.0
who most recently	-1.0	1	-1.0
most recently ran	-1.0	1	-1.0
recently ran the	-1.0	1	-1.0
ran the bus	-1.0	1	-1.0
the bus system's	-1.0	1	-1.0
bus system's PR	-1.0	1	-1.0
system's PR division	-1.0	1	-1.0
PR division -	-1.0	1	-1.0
division - sure	-1.0	1	-1.0
- sure knows	-1.0	1	-1.0
sure knows the	-1.0	1	-1.0
knows the political	-1.0	1	-1.0
the political byways	-1.0	1	-1.0
political byways of	-1.0	1	-1.0
byways of the	-1.0	1	-1.0
the East Bay.	-1.0	1	-1.0
When sectarian violence	1.4	1	1.4
sectarian violence was	1.4	1	1.4
violence was at	1.4	1	1.4
was at its	1.4	1	1.4
at its peak,	1.4	1	1.4
its peak, he	1.4	1	1.4
peak, he said,	1.4	1	1.4
he said, people	2.2	2	1.1
said, people in	1.4	1	1.4
people in Baghdad	1.4	1	1.4
in Baghdad were	1.4	1	1.4
Baghdad were not	1.4	1	1.4
were not interested	1.4	1	1.4
interested in his	1.4	1	1.4
in his work,	1.4	1	1.4
his work, so	1.4	1	1.4
work, so he	1.4	1	1.4
so he left	1.4	1	1.4
he left for	1.4	1	1.4
left for Dubai	1.4	1	1.4
for Dubai and	1.4	1	1.4
Dubai and the	1.4	1	1.4
and the northern	1.4	1	1.4
the northern city	1.4	1	1.4
northern city of	1.4	1	1.4
city of Erbil.	1.4	1	1.4
Concerns have been	1.0	1	1.0
have been raised	1.0	1	1.0
been raised about	1.0	1	1.0
raised about a	1.0	1	1.0
about a possible	1.0	1	1.0
a possible repetition	1.0	1	1.0
possible repetition of	1.0	1	1.0
repetition of the	1.0	1	1.0
of the ballot-box	1.0	1	1.0
the ballot-box stuffing	1.0	1	1.0
ballot-box stuffing and	1.0	1	1.0
stuffing and distorted	1.0	1	1.0
and distorted tallies	1.0	1	1.0
distorted tallies in	1.0	1	1.0
tallies in the	1.0	1	1.0
in the second	0.6000000000000001	4	0.15000000000000002
the second round.	1.0	1	1.0
It came off	-0.8	1	-0.8
came off like	-0.8	1	-0.8
off like a	-0.8	1	-0.8
like a generational	-0.8	1	-0.8
a generational anthem:	-0.8	1	-0.8
important to have	1.4	1	1.4
have an honest	1.4	1	1.4
an honest and	1.4	1	1.4
honest and open	1.4	1	1.4
and open debate	1.4	1	1.4
open debate about	1.4	1	1.4
debate about drugs,	1.4	1	1.4
about drugs, Vaz	1.4	1	1.4
drugs, Vaz said.	1.4	1	1.4
We don't ever	-1.0	1	-1.0
don't ever want	-1.0	1	-1.0
ever want to	-1.0	1	-1.0
want to suspend	-1.0	1	-1.0
to suspend the	-1.0	1	-1.0
suspend the case	-1.0	1	-1.0
the case prematurely,	-1.0	1	-1.0
case prematurely, when	-1.0	1	-1.0
prematurely, when there	-1.0	1	-1.0
when there may	-1.0	1	-1.0
there may be	-1.0	1	-1.0
may be someone	-1.0	1	-1.0
be someone out	-1.0	1	-1.0
someone out there.	-1.0	1	-1.0
out there. ...	-1.0	1	-1.0
there. ... But	-1.0	1	-1.0
... But hope	-1.0	1	-1.0
But hope gets	-1.0	1	-1.0
hope gets less	-1.0	1	-1.0
gets less every	-1.0	1	-1.0
less every day.	-1.0	1	-1.0
every day. My	-1.0	1	-1.0
day. My hope	-1.0	1	-1.0
My hope today	-1.0	1	-1.0
hope today is	-1.0	1	-1.0
today is not	-1.0	1	-1.0
is not what	-1.0	1	-1.0
not what it	-1.0	1	-1.0
what it was	-1.0	1	-1.0
it was yesterday.	-1.0	1	-1.0
She's an old-school	0.6	1	0.6
an old-school TV	0.6	1	0.6
old-school TV kid	0.6	1	0.6
TV kid drawn	0.6	1	0.6
kid drawn with	0.6	1	0.6
drawn with new-school	0.6	1	0.6
with new-school ambiguities.	0.6	1	0.6
For India, the	1.0	1	1.0
India, the widening	1.0	1	1.0
the widening Maoist	1.0	1	1.0
widening Maoist insurgency	1.0	1	1.0
Maoist insurgency is	1.0	1	1.0
insurgency is a	1.0	1	1.0
is a moment	1.0	1	1.0
a moment of	1.0	1	1.0
moment of reckoning	1.0	1	1.0
of reckoning for	1.0	1	1.0
reckoning for the	1.0	1	1.0
for the country's	1.0	1	1.0
the country's democracy	1.0	1	1.0
country's democracy and	1.0	1	1.0
democracy and has	1.0	1	1.0
and has ignited	1.0	1	1.0
has ignited a	1.0	1	1.0
ignited a sharp	1.0	1	1.0
a sharp debate	1.0	1	1.0
sharp debate about	1.0	1	1.0
debate about where	1.0	1	1.0
about where it	1.0	1	1.0
where it has	2.0	2	1.0
it has failed.	1.0	1	1.0
It follows the	-1.2	1	-1.2
follows the program's	-1.2	1	-1.2
the program's poor	-1.2	1	-1.2
program's poor returns	-1.2	1	-1.2
poor returns this	-1.2	1	-1.2
returns this year.	-1.2	1	-1.2
to be careful	0.0	1	0.0
be careful that	0.0	1	0.0
careful that when	0.0	1	0.0
that when these	0.0	1	0.0
when these split-ups	0.0	1	0.0
these split-ups occur,	0.0	1	0.0
split-ups occur, that	0.0	1	0.0
occur, that the	0.0	1	0.0
that the prime	0.0	1	0.0
the prime cuts	0.0	1	0.0
prime cuts are	0.0	1	0.0
cuts are not	0.0	1	0.0
are not offered	0.0	1	0.0
not offered to	0.0	1	0.0
offered to private	0.0	1	0.0
to private investors	0.0	1	0.0
private investors and	0.0	1	0.0
investors and the	0.0	1	0.0
and the scraps	0.0	1	0.0
the scraps left	0.0	1	0.0
